gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
SLC5A11,0.330562423078781,0.00590144552320383,0.26914860526457,0.0025,0.109818181818182
CERCAM,0.305328358907967,0.0113447083676206,0.279681789960932,0.003,0.109818181818182
NCKAP5,0.370646791277501,0.00186206063368903,0.260575223679331,0.0015,0.109818181818182
TCF12,0.289695455310466,0.0165647406018898,0.282790384240485,0.0025,0.109818181818182
DSCAML1,0.335697039767093,0.00513223166443267,0.26914860526457,0.003,0.109818181818182
RDX,0.342473206772115,0.00425322196098763,0.26914860526457,0.0015,0.109818181818182
HAPLN2,0.393113125263165,0.000912541591412834,0.260575223679331,0.0015,0.109818181818182
HSPA2,0.356197330931582,0.00287058067941414,0.260575223679331,0.0015,0.109818181818182
REEP3,0.379389001103698,0.00141920782914225,0.260575223679331,0.003,0.109818181818182
GLTP,0.317506371722626,0.00833154711942851,0.27199722825476,0.003,0.109818181818182
ITGA2,0.328882697173311,0.00617423648288329,0.26914860526457,0.002,0.109818181818182
HSD17B4,0.317410932750724,0.00835212987749369,0.27199722825476,0.0025,0.109818181818182
SLC12A2,0.302255224012732,0.0122401324794623,0.282790384240485,0.003,0.109818181818182
SNX1,0.355720136072073,0.00291093505068419,0.260575223679331,0.001,0.109818181818182
BBX,0.369024328755172,0.00195672518546873,0.260575223679331,0.001,0.109818181818182
CHADL,0.398686761222225,0.000758557524147029,0.260575223679331,0.0015,0.109818181818182
INPP1,0.368089026830535,0.00201323687996789,0.260575223679331,0.0005,0.109818181818182
LDLRAP1,0.32718388347346,0.00646134896744415,0.26914860526457,0.003,0.109818181818182
NCAPD2,0.357991583603334,0.00272327585113572,0.260575223679331,0.0015,0.109818181818182
USH1C,0.39563271412137,0.000839732997137754,0.260575223679331,0.001,0.109818181818182
ANGPTL2,0.34442016179891,0.00402667765202932,0.26914860526457,0.001,0.109818181818182
UGT8,0.300804551639826,0.0126836527241124,0.282790384240485,0.0025,0.109818181818182
KLK6,0.359556782742522,0.00260032589928927,0.260575223679331,0.001,0.109818181818182
FAM222A,0.30826787924254,0.0105419458588266,0.272902738562561,0.0025,0.109818181818182
HAGLR,0.344248371649487,0.00404622724700115,0.26914860526457,0.003,0.109818181818182
PCSK6,0.383187472185387,0.00125829581759491,0.260575223679331,0.002,0.109818181818182
LGR5,0.336136059037841,0.00507076835353791,0.26914860526457,0.002,0.109818181818182
COL9A2,0.313364320342092,0.00926673509704531,0.272902738562561,0.0025,0.109818181818182
MCM7,0.35111997762641,0.00332666794992341,0.267907658900499,0.002,0.109818181818182
OTUD7B,0.334494508721131,0.00530396899352119,0.26914860526457,0.0025,0.109818181818182
SHB,0.401225437874811,0.000696572239839007,0.260575223679331,0.0015,0.109818181818182
MTFR1,0.317830864227092,0.00826189696653247,0.27199722825476,0.003,0.109818181818182
SPATA7,-0.296147129811022,0.0142028018746707,0.282790384240485,0.0015,0.109818181818182
MOBP,0.288416573086983,0.0170709576604538,0.282790384240485,0.005,0.116903225806452
PIP4K2A,0.289256436039718,0.016737045145601,0.282790384240485,0.005,0.116903225806452
KCNH8,0.323137271064827,0.00719299219158595,0.27199722825476,0.006,0.116903225806452
BCAS1,0.333177450908888,0.00549786212303087,0.26914860526457,0.005,0.116903225806452
TMEM165,0.308401493803203,0.0105066603631932,0.272902738562561,0.006,0.116903225806452
APBB2,0.310195746474955,0.0100426767554074,0.272902738562561,0.005,0.116903225806452
UBE2E2,-0.299506581621963,0.0130921990888031,0.282790384240485,0.006,0.116903225806452
DTNB,0.292978555943885,0.0153237877505475,0.282790384240485,0.006,0.116903225806452
KIRREL3,-0.269767797977388,0.0260986013394216,0.300258194457346,0.006,0.116903225806452
MYRF,0.31660924538675,0.00852678666563243,0.27199722825476,0.006,0.116903225806452
ERBB3,0.306110958477561,0.0111259700755102,0.279681789960932,0.0055,0.116903225806452
SPP1,0.29712060732442,0.0138729180714716,0.282790384240485,0.006,0.116903225806452
CDK18,0.316475630826088,0.00855620420006697,0.27199722825476,0.004,0.116903225806452
LDB3,0.292195956374291,0.0156120968430264,0.282790384240485,0.0055,0.116903225806452
NT5DC1,0.272230123452452,0.0247137947222086,0.300258194457346,0.006,0.116903225806452
SEMA6A,0.310577502362562,0.00994628987623895,0.272902738562561,0.0045,0.116903225806452
ALAD,0.345069146807842,0.00395357745408554,0.26914860526457,0.004,0.116903225806452
PCBP4,0.313593373874656,0.00921272578833945,0.272902738562561,0.005,0.116903225806452
NDE1,0.35446034164297,0.00301991153270748,0.260575223679331,0.0035,0.116903225806452
HPN,0.327317498034123,0.00643834938072853,0.26914860526457,0.0045,0.116903225806452
APIP,0.29878124543551,0.0133254188693887,0.282790384240485,0.005,0.116903225806452
IP6K3,0.292978555943885,0.0153237877505475,0.282790384240485,0.0045,0.116903225806452
CPOX,0.28545796495803,0.0182931191658906,0.282790384240485,0.006,0.116903225806452
PLEKHH2,0.294505579494313,0.0147743982481257,0.282790384240485,0.0055,0.116903225806452
SPSB1,0.282270303296513,0.0196928989830106,0.2901100240424,0.006,0.116903225806452
LINC01105,0.307981562326835,0.0106179045632784,0.272902738562561,0.006,0.116903225806452
TARSL2,0.290287176936257,0.0163349136974212,0.282790384240485,0.005,0.116903225806452
PNPT1,0.319224273216857,0.00796856401223001,0.27199722825476,0.0045,0.116903225806452
GJC2,0.333788260329059,0.00540717692353325,0.26914860526457,0.005,0.116903225806452
ST18,0.27156205064914,0.0250832253639089,0.300258194457346,0.007,0.122550724637681
TMEM144,0.284446311855872,0.0187278400159261,0.282790384240485,0.007,0.122550724637681
PLEKHH1,0.280056119148393,0.0207181248896881,0.291017382171432,0.0065,0.122550724637681
SHROOM4,0.329550769976623,0.00606443928426612,0.26914860526457,0.007,0.122550724637681
FAF1,0.323977134017562,0.00703543344086595,0.27199722825476,0.007,0.122550724637681
WIPF1,0.319147922039336,0.00798439785126423,0.27199722825476,0.007,0.122550724637681
VRK2,0.303610457413736,0.011837984062083,0.282790384240485,0.007,0.122550724637681
CDR2L,0.277231125580102,0.0220918737303256,0.291204838067009,0.0075,0.125833333333333
AZGP1,0.303018735787946,0.0120121398454266,0.282790384240485,0.0075,0.125833333333333
SH3PXD2A,0.295574495979612,0.0143999923737893,0.282790384240485,0.0075,0.125833333333333
APBA3,0.314414149033011,0.00902143977520186,0.272902738562561,0.008,0.130594594594595
TMC7,0.290802547384526,0.0161369773491985,0.282790384240485,0.008,0.130594594594595
CLDN11,0.308496932775104,0.0104815193220961,0.272902738562561,0.0095,0.131056603773585
FRMD4B,0.285648842901834,0.018212071669895,0.282790384240485,0.0095,0.131056603773585
DOCK5,0.277059335430679,0.0221778519057656,0.291204838067009,0.0105,0.131056603773585
CNTN2,0.291203391066513,0.0159844540877739,0.282790384240485,0.009,0.131056603773585
C10orf90,0.28769123690053,0.0173639162750914,0.282790384240485,0.0095,0.131056603773585
FRYL,0.293016731532646,0.0153098418097037,0.282790384240485,0.01,0.131056603773585
SLAIN1,0.26650378513835,0.0280348006028992,0.304942905680271,0.011,0.131056603773585
GAB1,0.271752928592944,0.0249772001997944,0.300258194457346,0.01,0.131056603773585
MYO1D,0.258792316208691,0.0330941952060378,0.309492756024143,0.0105,0.131056603773585
NEAT1,0.281182299016833,0.0201911319262319,0.290367706748668,0.009,0.131056603773585
MAP4K5,0.281602230493201,0.0199975726585476,0.290367706748668,0.0095,0.131056603773585
CDC42BPA,0.239952663155292,0.0487338113186064,0.34629672984045,0.0085,0.131056603773585
PPP1R14A,0.263239772299311,0.0300905721132764,0.308045856888457,0.0115,0.131056603773585
SGK2,0.284637189799675,0.0186451479908981,0.282790384240485,0.009,0.131056603773585
FOXN2,0.277784671617132,0.0218167571853502,0.291204838067009,0.01,0.131056603773585
RNF13,0.254669352622537,0.0360987217887056,0.309492756024143,0.0095,0.131056603773585
TCP11L2,0.261960890075828,0.0309298536784185,0.308787299533302,0.009,0.131056603773585
KIAA1324L,0.280285172680957,0.0206100009963899,0.291017382171432,0.0115,0.131056603773585
HS3ST5,0.254802967183199,0.0359979080445843,0.309492756024143,0.01,0.131056603773585
DPF2,0.28545796495803,0.0182931191658906,0.282790384240485,0.0105,0.131056603773585
TMCC3,0.277841935000273,0.0217884638259617,0.291204838067009,0.0115,0.131056603773585
CDC42SE2,-0.255165635276426,0.0357254523547007,0.309492756024143,0.011,0.131056603773585
CLCA4,0.265492132036191,0.0286589264121705,0.304942905680271,0.0115,0.131056603773585
GJB1,0.287252217629782,0.0175433175034258,0.282790384240485,0.011,0.131056603773585
MAP6D1,0.291146127683372,0.0160061670217246,0.282790384240485,0.01,0.131056603773585
CRYAB,0.278471832214825,0.0214792903272783,0.291204838067009,0.011,0.131056603773585
LGI3,0.253485909370956,0.0370019507216067,0.309492756024143,0.011,0.131056603773585
BMP8B,0.290554406057582,0.0162320214342254,0.282790384240485,0.0115,0.131056603773585
FCHO1,0.270798538873927,0.0255111407459898,0.300258194457346,0.0115,0.131056603773585
HHIP-AS1,0.270206817248136,0.0258470046703537,0.300258194457346,0.0115,0.131056603773585
DAAM2,0.267171857941662,0.0276289489876719,0.304942905680271,0.011,0.131056603773585
PTPRD,0.256482693088669,0.0347504181835636,0.309492756024143,0.011,0.131056603773585
GALNT6,0.273795322591641,0.0238662656099338,0.300258194457346,0.012,0.135476635514019
ANLN,0.282823849333543,0.019443463827561,0.289971658070292,0.0125,0.136036036036036
ZNF652,0.256711746621234,0.0345831346995602,0.309492756024143,0.0125,0.136036036036036
CAPN3,0.258219682377281,0.0334985468898151,0.309492756024143,0.0125,0.136036036036036
MTRR,0.253657699520379,0.0368696819076701,0.309492756024143,0.0125,0.136036036036036
TMEM63A,0.287328568807304,0.0175120037359295,0.282790384240485,0.013,0.13655652173913
SYNJ2,0.264537742317174,0.0292584003409081,0.304942905680271,0.013,0.13655652173913
ERMP1,0.255719181313456,0.0353129134047031,0.309492756024143,0.013,0.13655652173913
FRK,0.246824269132216,0.0424438585053156,0.328482396624172,0.013,0.13655652173913
PLP1,0.256024586023541,0.0350870110192896,0.309492756024143,0.0145,0.13684375
PLD1,0.264499566728414,0.0292825969030724,0.304942905680271,0.014,0.13684375
DST,0.253543172754097,0.0369578173234178,0.309492756024143,0.0135,0.13684375
VEZF1,0.251462603166639,0.0385897066309828,0.314975443312346,0.0145,0.13684375
CCDC160,0.273394478909653,0.0240809345204987,0.300258194457346,0.0145,0.13684375
TRMT13,0.268832496052751,0.0266415143867688,0.30361272999261,0.014,0.13684375
ANP32C,0.260204812992836,0.0321142140413831,0.309492756024143,0.014,0.13684375
EVI2A,0.271619314032282,0.0250513779186284,0.300258194457346,0.014,0.13684375
FKBP7,0.270626748724504,0.0256082674323416,0.300258194457346,0.014,0.13684375
NXPE3,0.255337425425849,0.035596995423081,0.309492756024143,0.0145,0.13684375
KLHL2,-0.22811823063948,0.0613468823138238,0.386114404012122,0.0145,0.13684375
NIFK-AS1,0.255299249837088,0.0356255080892819,0.309492756024143,0.014,0.13684375
ZNF271P,0.261960890075828,0.0309298536784185,0.308787299533302,0.0135,0.13684375
AHR,-0.277460179112666,0.0219776769043994,0.291204838067009,0.015,0.138320610687023
RAB28,-0.242720393340442,0.0461140833919399,0.339716990259395,0.015,0.138320610687023
MTF1,0.231859438338027,0.0571020246036669,0.374283844605276,0.015,0.138320610687023
MIF4GD,0.284694453182816,0.018620401323134,0.282790384240485,0.0155,0.138696296296296
ENDOD1,0.220788517597428,0.0704023156527821,0.396369257989227,0.0155,0.138696296296296
LRP2,0.247702307673712,0.0416908097546757,0.328482396624172,0.0155,0.138696296296296
CCNE2,0.263850581719482,0.0296965189939362,0.30661021320235,0.0155,0.138696296296296
CLMN,0.266160204839503,0.0282454717000251,0.304942905680271,0.0165,0.140366197183099
HIP1,0.271962894331128,0.0248610106473462,0.300258194457346,0.0165,0.140366197183099
LANCL1,0.231573121422322,0.0574182147189436,0.374283844605276,0.0165,0.140366197183099
PHLDA3,0.256081849406682,0.0350447887882984,0.309492756024143,0.0165,0.140366197183099
PTPDC1,0.243388466143754,0.0454994078493865,0.339716990259395,0.0165,0.140366197183099
ABHD17B,0.241326984350677,0.0474181172183318,0.339716990259395,0.0165,0.140366197183099
CPPED1,0.249782877261169,0.039950446347981,0.32173426125574,0.0165,0.140366197183099
PPP1R16B,0.223976179258945,0.0663406087877992,0.390924172759324,0.017,0.142611111111111
PTMA,0.237853005773455,0.0508015974173762,0.352691549886152,0.017,0.142611111111111
CARNS1,0.241212457584395,0.0475266319154285,0.339716990259395,0.0175,0.143809523809524
TRIM2,0.243331202760613,0.0455518286038528,0.339716990259395,0.0175,0.143809523809524
TJAP1,0.261388256244418,0.0313119660661679,0.309492756024143,0.0175,0.143809523809524
ENPP2,0.27488332687132,0.0232917508380608,0.300258194457346,0.0195,0.144515337423313
SLC22A15,0.242911271284246,0.0459377686737299,0.339716990259395,0.0195,0.144515337423313
