gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
SON,0.138252894696825,0.260870798153774,0.66627382775088,0.1105,0.308311387900356
H3F3B,0.159344907487104,0.194307452147123,0.657129192351275,0.111,0.308311387900356
GAPDH,0.13134311313114,0.285684644155529,0.67655706069131,0.1115,0.308311387900356
PTPRF,-0.140982449293214,0.251482607838664,0.66627382775088,0.1095,0.308311387900356
HTRA1,0.151156243697937,0.218531877023772,0.660578057457558,0.1115,0.308311387900356
PSD2,0.138310158079966,0.260671443235263,0.66627382775088,0.11,0.308311387900356
RFX2,-0.156405387152531,0.202771389540047,0.660578057457558,0.11,0.308311387900356
NTSR2,-0.158676834683792,0.196208458977472,0.657129192351275,0.112,0.308595744680851
ENTPD2,0.144990886113086,0.238117654876796,0.665071850301394,0.1125,0.308878091872791
PARD3,-0.149400166614945,0.223991478684061,0.660578057457558,0.1135,0.309436842105263
ASRGL1,0.125444984667614,0.308060210285878,0.68667951823327,0.1135,0.309436842105263
NDRG2,-0.163639661222681,0.182401384687874,0.647150118276157,0.114,0.309713286713287
GPR171,-0.13523702318473,0.271515927481428,0.672548293119859,0.115,0.310260416666667
AADAT,-0.143921969627787,0.241632740433032,0.665071850301394,0.115,0.310260416666667
RYR3,-0.13187757137379,0.283711537943497,0.675644900116763,0.1165,0.31054854368932
MT3,-0.122753605659986,0.318636839575012,0.699380859745154,0.118,0.31054854368932
LGI4,-0.140257113106761,0.253954597215456,0.66627382775088,0.1235,0.31054854368932
FNBP1,0.147415035999389,0.230277106823615,0.661131446742459,0.1185,0.31054854368932
PHACTR3,-0.131114059598576,0.286533028472755,0.67655706069131,0.121,0.31054854368932
SOX9,-0.131705781224367,0.284344764914005,0.675644900116763,0.1235,0.31054854368932
SCG3,-0.115042136730328,0.350210921651493,0.702418680524714,0.1235,0.31054854368932
AMOT,0.138214719108064,0.261003758656367,0.66627382775088,0.123,0.31054854368932
PDLIM3,-0.141211502825778,0.250705398505498,0.66627382775088,0.122,0.31054854368932
LMO3,-0.117447198822251,0.340162021519768,0.702418680524714,0.116,0.31054854368932
NHS,-0.149629220147509,0.223274003315224,0.660578057457558,0.119,0.31054854368932
ETAA1,0.118611554279452,0.335362619404239,0.702418680524714,0.1235,0.31054854368932
TMEM72,0.138520123818149,0.259941356308138,0.66627382775088,0.1235,0.31054854368932
MUL1,0.134817091708363,0.273020887915155,0.673451523524049,0.12,0.31054854368932
GRAMD1C,-0.148273986746505,0.227542488778042,0.660578057457558,0.1225,0.31054854368932
CNTFR,-0.135275198773491,0.271379388713312,0.672548293119859,0.1215,0.31054854368932
FGGY,-0.149190200876761,0.224650577904516,0.660578057457558,0.118,0.31054854368932
KCNJ10,0.143712003889603,0.242327374785437,0.665071850301394,0.116,0.31054854368932
EMID1,-0.128422680590948,0.296626004931198,0.67655706069131,0.1195,0.31054854368932
GGACT,-0.149915537063214,0.222379420237769,0.660578057457558,0.118,0.31054854368932
DIAPH3,-0.132030273728833,0.283149453376498,0.675644900116763,0.117,0.31054854368932
SLC1A2,-0.147109631289304,0.231254894662611,0.661131446742459,0.125,0.311298076923077
NTM,-0.133213716980414,0.278818302270003,0.675644900116763,0.125,0.311298076923077
NFATC4,0.132831961092807,0.280210609500523,0.675644900116763,0.1245,0.311298076923077
CHRDL1,-0.142013190189752,0.247998075331828,0.66627382775088,0.1265,0.314027156549521
CHI3L1,-0.127888222348298,0.298657598896388,0.67655706069131,0.1285,0.315963607594937
ARRB1,-0.143750179478363,0.242200975665818,0.665071850301394,0.1285,0.315963607594937
HAP1,0.160165682645458,0.191990054895766,0.657129192351275,0.1285,0.315963607594937
S100B,0.131915746962551,0.28357094764198,0.675644900116763,0.129,0.316192429022082
KCNA2,0.109010393706139,0.376211685313155,0.712967023142248,0.131,0.318084375
CLDN10,-0.14302484329191,0.244610313182199,0.665071850301394,0.131,0.318084375
GPR75,0.118401588541268,0.33622492116625,0.702418680524714,0.131,0.318084375
DCLK2,-0.124910526424965,0.310142261356295,0.688515820210975,0.1325,0.319941176470588
