gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
PRRG1,0.256788097798755,0.0345275231018788,0.200606645667967,0.023,0.100608938547486
GSN,0.245430860142451,0.0436619630426831,0.216375424445702,0.0235,0.101660220994475
LRRC63,0.268030808688777,0.0271144243033416,0.197403430258443,0.0235,0.101660220994475
GPR37,0.230962312002151,0.0580975082920085,0.243263898356378,0.0245,0.103694594594595
THBS2,0.233042881589608,0.0558100843329025,0.241432574766092,0.0245,0.103694594594595
SLC45A3,0.230141536843796,0.059020567715374,0.245814385750733,0.0245,0.103694594594595
DLL1,0.248007712383797,0.0414314841919554,0.212915328275436,0.0245,0.103694594594595
TF,0.236154192073604,0.0525266915626269,0.22976759493596,0.025,0.105241935483871
SORT1,0.223040877334308,0.0675123167733987,0.25392287757487,0.0255,0.106772727272727
SHC4,0.239150975791318,0.0495150293520374,0.226659500983238,0.027,0.111857142857143
ARHGEF37,0.255108371893285,0.0357683570792661,0.200606645667967,0.027,0.111857142857143
ZGRF1,0.247320551786105,0.042016853176219,0.212915328275436,0.0275,0.112735602094241
SPECC1,0.21758176814153,0.0746870713039301,0.265263468597401,0.0275,0.112735602094241
SLC44A1,0.252321553913755,0.0379088826393949,0.202724068200523,0.028,0.11359585492228
LAMP2,0.254230333351789,0.036431624066475,0.200606645667967,0.028,0.11359585492228
SECISBP2L,0.215443935170932,0.0776574149519233,0.271468506128941,0.0285,0.114438461538462
AGPAT4-IT1,0.215195793843987,0.0780081914163624,0.271468506128941,0.0285,0.114438461538462
CHD1L,0.231706735982984,0.0572704827728397,0.242602856230076,0.029,0.115852040816327
PRDM8,0.249916491821831,0.0398407693659345,0.208541329936461,0.0295,0.116659090909091
PAQR6,0.241403335528198,0.0473458872292717,0.220197353785684,0.0295,0.116659090909091
APOD,0.238826483286852,0.0498341407280856,0.226659500983238,0.0305,0.1194075
RICTOR,0.215997481207962,0.0768794365614523,0.271155850574852,0.0305,0.1194075
PCDH9,0.228099142845099,0.0613691767966286,0.250271174123751,0.031,0.119571428571429
GPR62,0.231382243478518,0.057629797265382,0.242602856230076,0.031,0.119571428571429
NIPA1,0.224586988679116,0.0655842859714867,0.253388764296813,0.031,0.119571428571429
CDC42EP2,0.210328406277,0.085147073997273,0.284915209144721,0.0315,0.120904411764706
CNP,0.220234971560398,0.0711275374297336,0.256918153150302,0.033,0.121682432432432
PLCL1,0.219929566850313,0.0715302137762015,0.256918153150302,0.034,0.121682432432432
ZEB2,0.236306894428647,0.0523696953955651,0.22976759493596,0.033,0.121682432432432
DIP2B,0.206377232840269,0.0913136081053781,0.297910646443796,0.0345,0.121682432432432
AK5,-0.229568903012386,0.0596715792807922,0.247210828448996,0.0325,0.121682432432432
SLCO1A2,0.229206234919159,0.0600868882134473,0.247621228795417,0.0345,0.121682432432432
MTUS1,0.217982611823518,0.0741403617399658,0.26507718375522,0.0335,0.121682432432432
ELOVL1,0.199429275685824,0.103002049577299,0.327847987069208,0.0345,0.121682432432432
TALDO1,0.226266714584586,0.0635401583894661,0.251456882339235,0.034,0.121682432432432
TSEN15,0.224911481183582,0.0651853233832767,0.253388764296813,0.0325,0.121682432432432
LACC1,0.197386881687127,0.106650195644347,0.334028412758095,0.034,0.121682432432432
PAXBP1-AS1,-0.217448153580868,0.0748700211494579,0.265263468597401,0.032,0.121682432432432
RASGRP3,0.225961309874501,0.0639079432765105,0.251456882339235,0.0335,0.121682432432432
NINJ2,0.213878736031744,0.0798911546109324,0.274363044124386,0.0335,0.121682432432432
PWWP2A,0.212275361303795,0.0822319706681363,0.27753290100496,0.034,0.121682432432432
KIZ,0.221017571129992,0.0701039628938193,0.256918153150302,0.0345,0.121682432432432
TP53TG5,0.225980397668881,0.0638849065110425,0.251456882339235,0.034,0.121682432432432
ZNF565,0.208190573306402,0.0884413710637932,0.292003764308369,0.0325,0.121682432432432
EDIL3,0.211969956593709,0.0826839397829178,0.277860621673925,0.035,0.122892376681614
NCAM2,-0.189579973785567,0.121523230162025,0.353773985133423,0.036,0.124176211453745
ZDHHC9,0.222105575409672,0.0687006033971764,0.25494110170611,0.036,0.124176211453745
TMEM87A,0.221151185690655,0.0699303924686232,0.256918153150302,0.036,0.124176211453745
SMIM6,0.207751554035654,0.0891301400634741,0.292003764308369,0.036,0.124176211453745
SIRT2,0.204563892374136,0.0942586029745903,0.304977215409522,0.0365,0.125348684210526
PSEN1,0.224147969408368,0.0661271869425094,0.253388764296813,0.037,0.126510917030568
SH3TC2,0.214279579713731,0.0793142973299821,0.273581915459806,0.0385,0.1299375
AIF1L,0.222830911596125,0.0677776263258593,0.25392287757487,0.0385,0.1299375
PCNA,0.226648470472193,0.063082831809494,0.251456882339235,0.0385,0.1299375
MAN2A1,0.194485536941315,0.112003648421549,0.340244924929659,0.0395,0.132173076923077
SOX2-OT,0.209259489791701,0.0867818929776109,0.28914988170838,0.0395,0.132173076923077
PHLDB1,0.236917703848818,0.0517455395581038,0.22976759493596,0.04,0.13271186440678
