gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
DEAF1,-0.27844477150496,0.0214924954452412,0.229843746843004,0.006,0.15017978042086
DEFB124,-0.29789467705497,0.0136153453554388,0.203972416268553,0.0105,0.15017978042086
DENND1A,-0.295966865023026,0.0142646247587902,0.206001243878445,0.005,0.15017978042086
DENND1B,0.320016797302725,0.00780582457494906,0.181060489102594,0.007,0.15017978042086
DENND2C,-0.319845012072156,0.00784085042409984,0.181060489102594,0.0085,0.15017978042086
DERL1,-0.254413926473102,0.03629209829608,0.266739244317169,0.007,0.15017978042086
DESI2,0.324406864306162,0.00695599298314175,0.177510248081833,0.0075,0.15017978042086
DGKG,-0.355977172235228,0.00288913616876227,0.145227864071577,0.0025,0.15017978042086
DGKH,-0.284056422370223,0.018897722051968,0.222391745702337,0.0075,0.15017978042086
DHODH,-0.31196197871381,0.00960345500948159,0.1894118460137,0.0015,0.15017978042086
DHX15,0.325113092476281,0.00682714781614866,0.177510248081833,0.0055,0.15017978042086
DHX29,0.36120707814367,0.0024760836875252,0.13874056016875,0.004,0.15017978042086
DHX35,0.303659025902962,0.0118237870043844,0.197242431817445,0.004,0.15017978042086
DHX57,0.349086675764615,0.00352668774634573,0.157973379766828,0.01,0.15017978042086
DKFZP434K028,-0.210016987994864,0.0856208304469858,0.355484293832951,0.01,0.15017978042086
DKK3,-0.273023993118107,0.0242807978158992,0.236553485829679,0.01,0.15017978042086
DMWD,-0.365349010925174,0.00218730879678569,0.13623186621574,0.004,0.15017978042086
DNAJC12,-0.258174114297785,0.0335309002904481,0.259300749496649,0.0055,0.15017978042086
DNAJC27,0.391956634415571,0.000947835990773349,0.11149819256797,0.0015,0.15017978042086
DNAJC5,-0.369414594715313,0.00193356869882435,0.131997726937646,0.008,0.15017978042086
DOCK11,0.251436315809901,0.0386107016439067,0.271144817516471,0.01,0.15017978042086
DPH3,0.307915482171512,0.0106355027443863,0.19199170254387,0.006,0.15017978042086
DPH3P1,0.34713977648483,0.00372815361741681,0.158720954166325,0.005,0.15017978042086
DPY19L4,0.31232463642279,0.00951537030769773,0.1894118460137,0.006,0.15017978042086
DPYSL5,-0.354259319929535,0.00303763292579617,0.14886305808455,0.005,0.15017978042086
DR1,-0.35639709168773,0.00285383642029949,0.145227864071577,0.009,0.15017978042086
DRAXIN,-0.361283427135034,0.00247046639531364,0.13874056016875,0.005,0.15017978042086
DVL1,-0.310034166681866,0.0100837170594839,0.191719453830413,0.0045,0.15017978042086
ECSIT,0.338760474682618,0.00471672247612815,0.162401281040559,0.005,0.15017978042086
EFCAB7,0.250348342682962,0.0394879920682367,0.271945277534249,0.009,0.15017978042086
EID1,-0.218377202549235,0.0736053065097049,0.332776887610228,0.0035,0.15017978042086
EIF2B2,0.301368556162038,0.0125095929465692,0.200371379645201,0.008,0.15017978042086
EIF2B5,0.29715027438917,0.0138629694092703,0.205480827712018,0.0105,0.15017978042086
EIF4G2,0.366341547812907,0.00212275518633103,0.135442023126068,0.0035,0.15017978042086
EIF5AL1,-0.310282300903799,0.0100207522806239,0.191719453830413,0.0025,0.15017978042086
ELF2,0.339218568630802,0.00465721654647548,0.162152040692764,0.0005,0.15017978042086
ELFN1,-0.422572579952585,0.000331013055821327,0.0773409952507382,0.001,0.15017978042086
ELK1,-0.364509172020168,0.00224329808586435,0.137527368534578,0.0045,0.15017978042086
ELMO3,0.355251856817268,0.00295102641638952,0.147391041429448,0.004,0.15017978042086
ELMOD2,0.331679105733595,0.00572601987868442,0.169857435983821,0.0025,0.15017978042086
ELOF1,0.267698650970459,0.0273124255393223,0.245094169670847,0.0085,0.15017978042086
EMBP1,0.298429119994519,0.0134399266870452,0.203394360017985,0.0075,0.15017978042086
EMSY,0.308239965384809,0.0105493304580211,0.191961985090334,0.009,0.15017978042086
ENDOG,0.37563703751149,0.00159611035943597,0.122064929143071,0.0055,0.15017978042086
ENDOV,0.308965280802768,0.010358901006147,0.191719453830413,0.003,0.15017978042086
ENKD1,0.268691187858193,0.0267243621967818,0.243320881899994,0.0045,0.15017978042086
EPB41L3,0.310454086134369,0.00997736193463125,0.191719453830413,0.0075,0.15017978042086
EPCAM,-0.260540933030073,0.0318846298158755,0.25548301519007,0.0095,0.15017978042086
EPHA10,-0.237655322868677,0.0509999230695646,0.296828666175169,0.01,0.15017978042086
EPHX3,-0.319119696654197,0.00799025824480711,0.182002488548315,0.0045,0.15017978042086
EPN2,-0.252867859397978,0.0374810838871568,0.26987770936785,0.005,0.15017978042086
