gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
MSX1,-0.258467823704225,0.033322823727551,0.310342172155427,0.029,0.165517006802721
CHST12,0.191775070139307,0.117189791812719,0.434099823793141,0.0285,0.165517006802721
MEGF6,0.220941219952471,0.0702033009693789,0.36542337288699,0.029,0.165517006802721
ABCG2,0.243331202760613,0.0455518286038528,0.336291960897346,0.0335,0.170342424242424
SLC2A1,0.235524294859053,0.053178369202517,0.347417365919585,0.0315,0.170342424242424
GPCPD1,0.196909686827619,0.107516815030407,0.429555275288151,0.033,0.170342424242424
HLA-C,0.230752346263967,0.0583325167589961,0.352953115424176,0.033,0.170342424242424
ANGPT2,0.219127879486338,0.0725959271388764,0.36542337288699,0.0335,0.170342424242424
RPL18,0.219452371990804,0.0721630473510474,0.36542337288699,0.031,0.170342424242424
CFL1,0.239189151380079,0.0494775971857834,0.34301810634269,0.0335,0.170342424242424
CYP1B1,-0.184979815339904,0.13100050365116,0.45445173626676,0.0325,0.170342424242424
TPM1,-0.227354718864266,0.0622437869975382,0.362656508964824,0.033,0.170342424242424
SORBS2,-0.199887382750952,0.102197244831478,0.42196367358825,0.0305,0.170342424242424
PROCR,0.201662547628324,0.0991247273547947,0.420028516417539,0.032,0.170342424242424
NYNRIN,-0.199123870975739,0.103541315857945,0.423761775633247,0.033,0.170342424242424
NUDT2,-0.183949074443366,0.133198848220809,0.459892319577197,0.0305,0.170342424242424
NT5DC2,-0.207217095793004,0.0899743316779521,0.408045752852983,0.0335,0.170342424242424
SOX7,0.242510427602258,0.0463086722695754,0.336291960897346,0.0305,0.170342424242424
BCL6B,0.22977886875057,0.0594322025827751,0.352953115424176,0.032,0.170342424242424
MX1,0.200345489816081,0.101397337940375,0.42196367358825,0.0315,0.170342424242424
PKIG,-0.192023211466251,0.116707479169652,0.434099823793141,0.0325,0.170342424242424
A2M,0.226285802378967,0.0635172286787847,0.364227801031822,0.034,0.170814371257485
PPFIBP1,-0.223059965128689,0.0674882391790237,0.36542337288699,0.034,0.170814371257485
EDN3,0.234321763813091,0.0544408029512896,0.350844212845468,0.0345,0.171275147928994
TPM2,0.192271352793195,0.116226691247437,0.434099823793141,0.0345,0.171275147928994
HPCAL1,-0.192729459858324,0.115343079424895,0.434099823793141,0.035,0.17172514619883
LMO2,0.22869086447089,0.0606810890394969,0.356024011917048,0.035,0.17172514619883
LSR,0.240639823752985,0.0480722693796757,0.338539939042334,0.0355,0.173165697674419
ENG,0.255108371893285,0.0357683570792661,0.318524216359585,0.036,0.174589595375723
SEMA3G,0.233443725271595,0.0553779233262448,0.350844212845468,0.0365,0.174991428571429
MATN3,0.224682427651018,0.0654667404010029,0.36542337288699,0.0365,0.174991428571429
CEBPD,-0.192290440587576,0.116189770637589,0.434099823793141,0.037,0.176380681818182
SLC16A13,0.23701314282072,0.0516485668046373,0.343913869437228,0.0385,0.177480769230769
PMEPA1,0.219127879486338,0.0725959271388764,0.36542337288699,0.0375,0.177480769230769
